# s Q0 Q2 Q4 Q6 Q8 Q10
6.360907228304628347e-02 9.984205547677234005e-01 1.338451551595287224e-06 2.163567669818433573e-06 7.599059543548907317e-07 1.205284212144390566e-06 -4.146123017299085273e-09
6.447393309404345074e-02 9.984017261356262773e-01 1.375812354758765284e-06 2.223885767455377341e-06 7.810920810355126966e-07 1.238887347785201934e-06 -4.268256039066759574e-09
6.535055298586910089e-02 9.983827503349347321e-01 1.414224954587679762e-06 2.285898862494274962e-06 8.028735878034990312e-07 1.273434806338563098e-06 -4.394093773041481192e-09
6.623909184087668767e-02 9.983636262181071475e-01 1.453719302979875963e-06 2.349655094068214610e-06 8.252673850437684367e-07 1.308953408987047764e-06 -4.523752857799942078e-09
6.713971171526031401e-02 9.983443526286964742e-01 1.494326217291924350e-06 2.415203986907974461e-06 8.482908699261228589e-07 1.345470748982354776e-06 -4.657353762436231417e-09
6.805257686861129751e-02 9.983249284012847280e-01 1.536077405793086145e-06 2.482596491789257080e-06 8.719619407168061616e-07 1.383015214141315439e-06 -4.795020767239362222e-09
6.897785379387658122e-02 9.983053523614112690e-01 1.579005493823239115e-06 2.551885027330399259e-06 8.962990112654746423e-07 1.421616010228010178e-06 -4.936882402631598559e-09
6.991571124772466561e-02 9.982856233255043010e-01 1.623144050796274592e-06 2.623123522860402850e-06 9.213210262007526419e-07 1.461303184784254675e-06 -5.083071389135889592e-09
7.086632028132422434e-02 9.982657401008123710e-01 1.668527617973176175e-06 2.696367462660948757e-06 9.470474764091982845e-07 1.502107651814849399e-06 -5.233724884798768611e-09
7.182985427154131575e-02 9.982457014853310939e-01 1.715191737103239230e-06 2.771673931419589267e-06 9.734984151393944615e-07 1.544061217058994566e-06 -5.388984435578685365e-09
7.280648895256074116e-02 9.982255062677350965e-01 1.763172979859537309e-06 2.849101661200713303e-06 1.000694474307021147e-06 1.587196604255930146e-06 -5.548996435142176330e-09
7.379640244793725379e-02 9.982051532273035210e-01 1.812508978212474159e-06 2.928711079657704217e-06 1.028656881535331774e-06 1.631547481969001605e-06 -5.713912136863816041e-09
7.479977530308275224e-02 9.981846411338513025e-01 1.863238455712119929e-06 3.010564359677772064e-06 1.057407477699148138e-06 1.677148491208317204e-06 -5.883887671756175783e-09
7.581679051819496806e-02 9.981639687476531186e-01 1.915401259650288713e-06 3.094725470651429379e-06 1.086968734740653668e-06 1.724035274092372735e-06 -6.059084526063069283e-09
7.684763358163397562e-02 9.981431348193728903e-01 1.969038394243597629e-06 3.181260231112237143e-06 1.117363774265969166e-06 1.772244503140091542e-06 -6.239669571730808605e-09
7.789249250375253342e-02 9.981221380899888418e-01 2.024192054809206794e-06 3.270236362939797056e-06 1.148616386691146741e-06 1.821813911434236131e-06 -6.425815103505620113e-09
7.895155785118633529e-02 9.981009772907185607e-01 2.080905662902088663e-06 3.361723547340970054e-06 1.180751050680716207e-06 1.872782323924254004e-06 -6.617699386812465693e-09
8.002502278161052751e-02 9.980796511429462781e-01 2.139223902599550971e-06 3.455793482239636508e-06 1.213792953579937714e-06 1.925189689291955719e-06 -6.815506456922843577e-09
8.111308307896872294e-02 9.980581583581455973e-01 2.199192757778094137e-06 3.552519941624121081e-06 1.247768012036458148e-06 1.979077113130759990e-06 -7.019426681384451077e-09
8.221593718918115967e-02 9.980364976378043318e-01 2.260859550571120268e-06 3.651978836486951011e-06 1.282702893514072796e-06 2.034486891864353659e-06 -7.229656826243969061e-09
8.333378625633819370e-02 9.980146676733474553e-01 2.324272980978449001e-06 3.754248277574958011e-06 1.318625038442776887e-06 2.091462547674500373e-06 -7.446400130254828509e-09
8.446683415938599504e-02 9.979926671460614962e-01 2.389483167606201344e-06 3.859408640153282315e-06 1.355562682777468181e-06 2.150048864684863375e-06 -7.669866840884380246e-09
8.561528754931102547e-02 9.979704947270142679e-01 2.456541689685209882e-06 3.967542630539406226e-06 1.393544881477981269e-06 2.210291925998137771e-06 -7.900274305417170451e-09
8.677935588683004242e-02 9.979481490769790408e-01 2.525501630347776044e-06 4.078735354612541764e-06 1.432601532683433724e-06 2.272239151834351449e-06 -8.137847070990420936e-09
8.795925148059269283e-02 9.979256288463552726e-01 2.596417621138667027e-06 4.193074388524053760e-06 1.472763402327767783e-06 2.335939339044335851e-06 -8.382817497804660419e-09
